"code","Phylum","Genus","filename","Replicate","Di_2,3_diaminopropionic acid_14073","Tri_2,3_diaminopropionic acid_14940","Di_ornithine_15391","Tri_ornithine_17210","Tri_histidine_17315","Tri_2,3_diaminopropionic acid_17863","Tri_2,3_diaminopropionic acid_17869","Di_ornithine_17963","Tri_arginine_18281","Tri_2,3_diaminopropionic acid_18373","Tri_proline_M+NH4_18411","Tri_putrescine_18433","Tri_cystine_19329","Tri_cadaverine_19586","3a,7a,12k_alanine_20366","Tri_glutamine_22099","Di_citrulline_22104","Tri_citrulline_22220","Tri_phenylalanine_22512","Di_ornithine_22619","Di_phenylalanine_22687","Tri_serine_23158","3a,7a,12k_lysine_23168","3k12a_lysine_23849","Tri_GABA_M+H2O_23885","3a7k_citrulline_24966","Di_lysine_25070","Di_ornithine_25325","3a7k_threonine_27078","Di_alanine_27176","3k7a_glutamine_29953","Di_glutamine_30065","Di_glutamine_30067","Di_glutamine_31254","Di_citrulline_31270","Mono_ornithine_31596","Mono_lysine_32192","Tri_dopamine_32195","Di_serine_32622","Di_threonine_33288","Mono_ornithine_33494","Tri_methionine_33885","Di_dopamine_34015","Di_unconjugated_34634","Di_methionine_34896","Tri_2_aminophenol_35037","Di_alanine_35826","Tri_3_methoxytyramine_36008","Di_3_methoxytyramine_37128","Di_3_methoxytyramine_37165","Di_dopamine_38088","Tri_tryptamine_38723","Mono_tyramine_38979","Di_3_methoxytyramine_39396","Mono_methionine_41397","Mono_phenylalanine_41412","Mono_serotonin_42743","Tri_glyglycine_20401"
"A0A317T5Z6","Bacteroidota","Prosthecochloris","P2_A3_Prosthecochloris_A0A317T5Z6_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A317T5Z6","Bacteroidota","Prosthecochloris","P2_A3_Prosthecochloris_A0A317T5Z6_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A317T5Z6","Bacteroidota","Prosthecochloris","P2_A3_Prosthecochloris_A0A317T5Z6","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A349QN89","Bacillota","Roseburia","P1_H3_cluster103_A0A349QN89_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A349QN89","Bacillota","Roseburia","P1_H3_cluster103_A0A349QN89_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A349QN89","Bacillota","Roseburia","P1_H3_cluster103_A0A349QN89","rep1",0,10531.225,0,0,0,0,41281.92,0,4499.4707,511415.3,0,0,0,0,941965.25,4958.842,0,0,13300.803,0,20171.709,11624.202,167365.64,0,138078.4,0,0,3629.1252,21538.281,0,0,0,0,1255.661,3644.02,0,0,0,86875.2,946.2917,0,55689.31,0,119705.414,0,110697.88,233385,0,2398.579,0,0,0,38770.566,0,6103.6045,21846.953,17644.445,160862.72
"A0A350RPF7","Bacillota","Butyrivibrio","P1_D11_cluster557_A0A350RPF7_rep3","rep3",0,42985.594,0,0,0,0,88192.664,0,18303.572,836759.75,0,0,18686.666,0,735950.4,0,0,0,40950.355,0,45650.1,71356.305,800876.25,0,0,0,3339.004,1997.995,149772.2,86101.83,0,0,3081.338,20840.01,26242.557,0,0,0,217924.39,7200.182,1002.408,202447.84,0,165267.94,10117.508,342700,575891,0,13608.584,0,0,0,210080.03,0,42292,45450.266,8492.455,56245.3
"A0A350RPF7","Bacillota","Butyrivibrio","P1_D11_cluster557_A0A350RPF7","rep1",0,35699.344,0,0,0,0,50481.992,0,11759.561,632794.75,0,0,6612.2,0,449770.38,3895.5005,0,2815.3647,28780.719,0,26076.182,41318.285,483457.44,0,126183.984,701.6744,0,4410.7974,76904.64,36653.582,1928.5878,0,5480.869,20255.584,13667.3125,0,0,0,197588.33,2964.12,0,120394.22,0,35340.402,0,271001,454680.5,0,4366.109,0,0,0,129407.86,0,30588.61,32675.562,14670.235,89712.02
"A0A350RPF7","Bacillota","Butyrivibrio","P1_D11_cluster557_A0A350RPF7_rep2","rep2",0,40857.766,0,0,0,0,67900.45,0,14134.902,611420.2,0,0,4181.259,0,542037.75,0,0,4073.184,42473.953,0,33634.297,55935.387,613067.1,0,71111.51,0,1392.216,5297.206,123949.04,69254.65,1872.554,0,7854.489,27223.191,13552.079,0,0,0,170878.22,5578.708,988.642,163113.55,0,124366.06,4257.018,339818.38,397767.94,0,0,0,0,0,223255.11,0,26732.078,26299.182,8754.939,61551.973
"A0A350THC0","Bacillota","Oscillibacter","P1_G11_cluster569_A0A350THC0_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A350THC0","Bacillota","Oscillibacter","P1_G11_cluster569_A0A350THC0_rep2","rep2",0,0,0,0,0,0,48892.953,0,0,212172.62,0,0,2759.17,0,146908.06,0,0,0,8609.106,0,14192.811,11305.182,209792,0,275665.5,0,7820.896,1912.048,102073.56,0,6281.151,7930.749,32938.43,29241.578,1649.346,0,0,0,134219.2,10429.936,1268.668,79403.65,0,0,0,165574.11,67479.39,0,0,0,0,0,0,0,18031.281,21030.695,0,6357.56
"A0A350THC0","Bacillota","Oscillibacter","P1_G11_cluster569_A0A350THC0","rep1",0,3481.3972,0,0,0,0,30389.69,0,0,133716.42,0,0,0,0,69085.29,0,0,0,5094.4453,0,5268.499,11130.788,167044.02,0,226125.31,0,7054.918,1883.8518,94821.17,0,6134.647,7375.16,25654.129,22015.943,0,0,0,0,163195.6,7289.497,464.0731,54640.75,0,0,0,115253.24,80869.62,0,0,0,0,0,25643.02,0,15818.506,0,0,4475.01
"A0A357TLK7","Bacillota","unclassified Oscillospiraceae","P1_B8_cluster359_A0A357TLK7_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A357TLK7","Bacillota","unclassified Oscillospiraceae","P1_B8_cluster359_A0A357TLK7","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A357TLK7","Bacillota","unclassified Oscillospiraceae","P1_B8_cluster359_A0A357TLK7_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A357TN00","Bacillota","unclassified Oscillospiraceae","P1_G8_cluster383_A0A357TN00_rep3","rep3",0,0,0,0,0,0,60824.242,0,0,169432.72,0,0,0,0,183885.44,0,0,0,8925.641,784.6926,18962.836,12963.475,181718.97,0,45423.22,592.021,5023.682,6576.715,102741.99,0,16941.887,5974.3345,25672.72,35527.98,3319.0447,0,0,0,275956.06,13837.855,0,91983.31,0,32417.79,24470.186,20485.777,58362.42,0,0,0,0,0,47201.39,0,53034.46,67188.44,0,1781.2048
"A0A357TN00","Bacillota","unclassified Oscillospiraceae","P1_G8_cluster383_A0A357TN00_rep2","rep2",0,5411.56,0,0,0,0,54910.438,0,6777.77,233356.64,0,0,3640.885,0,385951.06,9821.568,3117.004,0,23116.69,0,57698.625,17419.205,229059.61,1247.623,25917.186,0,8098.475,0,140591.64,3634.949,20395.018,9788.523,12212.938,60808.67,9449.082,0,0,0,329604.25,19178.057,2252.096,119157.82,0,23527.83,33709.28,38345.414,69278.55,0,0,0,0,0,86347.69,0,86142.836,73313.98,0,7841.362
"A0A357TN00","Bacillota","unclassified Oscillospiraceae","P1_G8_cluster383_A0A357TN00","rep1",0,5530.465,0,0,0,0,51930.164,0,0,126233.8,0,0,0,0,149486.31,0,0,0,17834.363,0,36795.93,11039.942,168047.89,0,54737.344,2086.7,5338.166,6468.628,85330.46,5614.339,15557.491,6961.292,24919.812,36014.44,11336.114,0,0,0,272382.25,13283.825,2248.034,80692.84,0,33983.887,31828.062,39731.895,33602.004,0,2443.831,0,0,0,93243.69,0,51488.715,81332.39,4489.056,0
"A0A358VEZ8","Bacillota","unclassified Lachnospiraceae","P1_F4_cluster145_A0A358VEZ8_rep2","rep2",0,0,0,0,0,0,0,0,0,121707.45,0,0,0,0,138527.5,0,0,0,0,0,2379.377,0,61061.188,0,95147.02,0,0,0,13534.92,0,0,0,0,13687.895,0,0,0,0,78831.11,0,1084.347,29164.012,0,0,0,4765.552,78204.94,0,0,0,0,0,23159.184,0,10667.084,8214.348,2695.778,0
"A0A358VEZ8","Bacillota","unclassified Lachnospiraceae","P1_F4_cluster145_A0A358VEZ8_rep3","rep3",0,0,0,0,0,0,7633.73,0,0,105602.68,0,0,0,0,65434.61,0,0,0,0,0,621.792,0,39389.38,0,76798.02,0,0,2494.657,4931.09,0,0,0,0,4187.059,0,0,0,0,112875.41,0,1591.151,18256.668,0,0,0,0,60107.844,0,0,0,0,0,0,0,7844.594,0,0,0
"A0A358VEZ8","Bacillota","unclassified Lachnospiraceae","P1_F4_cluster145_A0A358VEZ8","rep1",0,0,0,0,0,0,11301.145,0,0,117393.15,0,0,0,0,59014.383,0,0,0,0,0,6166.6035,3150.5645,51781.867,0,95628.82,0,0,830.097,16138.628,0,0,0,424.8961,13472.301,3791.37,0,0,0,150966.03,1341.2533,0,26559.18,0,29868.457,0,17454.877,105662.75,0,1355.4846,0,0,0,24172.508,0,13026.181,0,0,0
"A0A373HJM3","Bacillota","Catenibacterium","P1_E11_cluster560_A0A373HJM3_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A373HJM3","Bacillota","Catenibacterium","P1_E11_cluster560_A0A373HJM3_rep3","rep3",0,0,0,0,0,0,0,0,0,89656.32,0,0,0,0,214136.75,0,0,0,0,0,2543.3215,1152.8064,80042.22,0,42926.637,0,0,702.8948,30286.977,0,0,0,1446.7571,0,0,0,0,0,0,0,783.9821,45140.754,0,190064.97,0,0,18506.734,0,0,0,0,0,0,0,6502.0273,15780.746,0,181858.31
"A0A373HJM3","Bacillota","Catenibacterium","P1_E11_cluster560_A0A373HJM3","rep1",0,0,0,0,0,0,0,0,0,63533.754,0,0,0,1019.9428,173011.4,0,0,0,0,0,892.4179,0,55924.168,0,39214.418,0,0,728.4823,20800.562,0,0,0,0,1240.6758,0,0,0,0,1118.582,0,700.7256,30401.97,0,132054.56,0,5440.296,14470.706,0,0,0,0,0,0,0,6385.6514,0,0,134650.19
"A0A395V718","Bacillota","Roseburia","P1_C11_cluster546_A0A395V718_rep2","rep2",0,0,0,0,0,0,0,0,0,334361.28,0,0,0,0,201103.6,0,0,0,0,0,2143.431,2447.2412,78857.43,0,211664.7,0,0,844.2432,17099.012,0,0,0,0,6756.201,0,0,0,0,11219.355,0,537.9685,28627.621,0,29682.977,0,39146.152,110867.2,0,0,0,0,0,25965.504,0,5882.8623,0,0,0
"A0A395V718","Bacillota","Roseburia","P1_C11_cluster546_A0A395V718","rep1",0,0,0,0,0,0,0,0,0,279306.84,0,0,0,0,84692.17,0,0,0,0,0,0,3320.5728,69141.2,0,172968.11,0,0,3559.4094,7042.362,0,0,0,0,6458.0547,912.9285,0,0,0,55796.4,0,740.1249,24692.018,0,22418.188,0,43760.734,118412.984,0,0,0,0,0,0,0,7544.4897,0,14933.854,0
"A0A395V718","Bacillota","Roseburia","P1_C11_cluster546_A0A395V718_rep3","rep3",0,0,0,0,0,0,0,0,0,338906.06,0,0,0,0,129588.01,0,0,0,0,0,0,0,75827.33,0,191683.11,0,0,2494.338,7046.795,0,0,0,0,6019.429,0,0,0,0,40057.68,0,0,23842.494,0,0,0,18924.78,109289.73,0,0,0,0,0,0,0,3924.391,0,7235.19,0
"A0A395WCM1","Bacillota","Holdemanella","P1_B6_cluster225_A0A395WCM1_rep2","rep2",0,0,0,0,0,0,0,0,0,33648.977,0,0,0,0,51948.332,0,0,0,0,0,0,0,13367.99,0,5501.773,0,0,0,7496.2305,0,0,0,0,0,0,0,0,0,18287.371,0,0,1770.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A395WCM1","Bacillota","Holdemanella","P1_B6_cluster225_A0A395WCM1_rep3","rep3",0,184.0805,0,0,0,0,0,0,0,1033.8365,0,0,0,0,0,0,0,0,0,0,0,203.9245,0,0,1282.4695,0,0,0,0,0,0,0,0,0,1396.1183,0,0,0,699.2237,0,0,248.4373,0,0,0,0,0,0,685.0907,0,0,0,0,0,0,0,0,1201.6586
"A0A395WCM1","Bacillota","Holdemanella","P1_B6_cluster225_A0A395WCM1","rep1",0,0,0,0,0,0,0,0,0,25232.86,0,0,0,0,10337.34,0,0,0,0,0,0,0,15494.869,0,13299.489,0,0,0,5748.92,0,0,0,0,0,0,0,0,0,43715.316,0,513.2498,3252.8335,0,0,0,0,6333.8496,0,0,0,0,0,0,0,0,0,0,0
"A0A396KEZ6","Bacillota","Clostridium","P1_H6_cluster257_A0A396KEZ6_rep2","rep2",0,73193.836,0,0,0,0,113781.24,0,15471.884,1139259.6,0,0,17675.453,0,1151484.2,22752.934,2850.693,12070.354,39016.363,0,38862.914,54841.508,656939,0,319683.5,0,14164.359,8515.2,217106.03,51935.73,5532.228,3696.533,21715.559,39323.67,17763.053,0,0,0,304851.4,29687.078,0,200793.39,0,303004.6,62640.96,483583.62,455467.7,0,6565.379,0,0,0,117311.58,0,52559.625,88404.9,15993.72,126091.79
"A0A396KEZ6","Bacillota","Clostridium","P1_H6_cluster257_A0A396KEZ6_rep3","rep3",0,2086.9458,0,0,0,0,2825.6938,0,0,50537.24,0,0,0,0,66562.28,1520.3676,0,420.8626,0,0,1715.2297,0,47513.06,0,33056.055,0,860.9701,226.4949,10290.769,0,450.8731,0,2869.9165,178.8474,5430.2188,0,0,0,2482.0562,132.9642,0,12643.327,0,0,1706.9576,29327.604,47141.695,439.8395,0,0,0,692.5569,723.5896,767.1244,0,0,0,130826.38
"A0A396KEZ6","Bacillota","Clostridium","P1_H6_cluster257_A0A396KEZ6","rep1",0,6692.024,1415.773,0,34628.98,12139.924,87001.73,1415.773,12696.823,2581412.5,0,0,0,0,547627.44,7887.318,3641.789,11526.396,25044.148,0,19854.771,15906.562,212946.6,0,235332.28,0,8786.419,0,169837.28,37166.367,2767.288,1924.523,13800.267,6176.58,18114.979,0,0,0,86114.81,15047.568,0,79502.18,0,241176.86,28049.473,311769.97,241484.25,2975.577,2595.821,0,0,0,45579.094,0,17276.445,20987.176,7718.511,101613.38
"A0A3D0HN78","Bacillota","unclassified Lachnospiraceae","P1_B12_cluster586_A0A3D0HN78_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A3D0HN78","Bacillota","unclassified Lachnospiraceae","P1_B12_cluster586_A0A3D0HN78","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A3D0HN78","Bacillota","unclassified Lachnospiraceae","P1_B12_cluster586_A0A3D0HN78_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A3D3YKZ5","Bacteroidota","Alistipes","P1_H12_cluster838_A0A3D3YKZ5","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A3D3YKZ5","Bacteroidota","Alistipes","P1_H12_cluster838_A0A3D3YKZ5_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A3D3YKZ5","Bacteroidota","Alistipes","P1_H12_cluster838_A0A3D3YKZ5_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A3D4LSP0","Bacillota","unclassified Lachnospiraceae","P1_H9_cluster422_A0A3D4LSP0","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074.313,0,0,0,0,0,0,0,0,0,0,0,0,0,1003.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A3D4LSP0","Bacillota","unclassified Lachnospiraceae","P1_H9_cluster422_A0A3D4LSP0_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A3D4LSP0","Bacillota","unclassified Lachnospiraceae","P1_H9_cluster422_A0A3D4LSP0_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731.4395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A3E2MNL2","Actinomycetota","Mycobacterium","P2_H2_Mycobacterium_A0A3E2MNL2_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A3E2MNL2","Actinomycetota","Mycobacterium","P2_H2_Mycobacterium_A0A3E2MNL2_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A3E2MNL2","Actinomycetota","Mycobacterium","P2_H2_Mycobacterium_A0A3E2MNL2","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A3E2XR62","Bacillota","Coprococcus","P1_F12_cluster791_A0A3E2XR62_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A3E2XR62","Bacillota","Coprococcus","P1_F12_cluster791_A0A3E2XR62","rep1",0,44452.188,0,0,0,0,50824.15,0,0,303954.16,0,0,0,0,730752.2,0,0,0,4943.511,0,3967.0864,6883.849,117736.914,0,219766.22,815.4207,686.4493,5468.4707,50852.336,28347.42,0,0,2603.9536,16915.455,5770.027,0,0,0,238158.84,5969.3926,2507.9343,44262.77,0,98660.92,0,27991.363,341365.12,0,3103.5146,0,0,0,42028.6,0,18556.984,46645.03,12552.884,6890.5146
"A0A3E2XR62","Bacillota","Coprococcus","P1_F12_cluster791_A0A3E2XR62_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A3E4KT54","Bacteroidota","Bacteroides","P1_E6_cluster247_A0A3E4KT54","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769.3259,0,0,0,0,0,0,5951.837,0,0,0,0,0,0,0,0,0,0,0,0,9438.618,0,4532.647,0,0,0,13445.556,0,63180.54,8754.209,0,0,0,0,0,0,0,0
"A0A3E4KT54","Bacteroidota","Bacteroides","P1_E6_cluster247_A0A3E4KT54_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3506.4268,0,0,0,0,0,0,0,0,0,0,0,0,5627.22,0,0,0,0,0,0,0,0,0,0,0,0,11277.368,0,6070.98,0,0,0,11531.56,0,58684.406,0,0,0,0,0,0,0,14234.82,0
"A0A3E4KT54","Bacteroidota","Bacteroides","P1_E6_cluster247_A0A3E4KT54_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638.0123,0,0,0,0,0,0,0,0,0,0,0,0,7835.2896,0,3551.4648,0,0,0,13338.246,0,47841.027,8337.482,0,0,0,0,0,0,16942.52,0
"A0A3E4LQA4","Bacillota","Mediterraneibacter","P1_H7_cluster308_A0A3E4LQA4","rep1",7025.411,51264.863,9093.116,0,45707.45,0,183822.84,9093.116,23262.584,3201627,0,0,2784.02,0,1069135.2,20333.303,34039.14,23462.535,52715.527,0,126838.07,33933.297,397399.3,0,247701.12,4551.767,18373.727,2955.5,259947.23,73557.695,3224.61,8736.065,33163.27,4127.248,23929.248,0,0,0,157947,19540.795,0,132022.7,0,376558.03,124676.23,247294.61,420411.22,4953.492,13105.979,0,0,0,86609.69,0,24521.455,76247.67,18518.166,144108.08
"A0A3E4LQA4","Bacillota","Mediterraneibacter","P1_H7_cluster308_A0A3E4LQA4_rep3","rep3",7153.495,3366.2185,310.2958,0,7556.485,0,17741.586,310.2958,3993.4338,117000.2,0,0,0,0,102257.55,648.4756,2116.4373,694.3361,3523.5698,0,13288.55,2705.939,46700.285,0,33818.582,0,5117.1235,0,37984.688,4770.9785,0,0,8683.82,2397.4805,12247.699,0,0,0,18232.967,3677.5647,0,56886.25,0,1050.0532,37999.65,70202.945,128567.39,0,970.7786,0,0,0,13965.39,0,2000.3274,17503.451,2567.1875,63047.57
"A0A3E4LQA4","Bacillota","Mediterraneibacter","P1_H7_cluster308_A0A3E4LQA4_rep2","rep2",6503.065,41444.55,0,0,63476.47,0,223240.38,5265.705,16604.05,2136097,0,0,0,0,1261432.2,9986.095,36334.85,26090.723,37632.406,0,112263.87,34771.484,478646.62,0,270655.03,1469.802,20404.61,3294.335,285679.72,60508.957,2855.601,8239.273,34733.12,8215.21,52741.21,0,0,0,183723,26947.428,0,181472.34,0,410680.3,181971.08,308860.94,457990.56,2486.355,13965.49,0,0,0,95781.31,8829.642,49562.98,86761.23,20469.625,176374.38
"A0A3N2MZX6","Bacteroidota","unclassified Muribaculaceae","P1_D8_cluster363_A0A3N2MZX6_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12340.604,0,0,0,0,0,0,0,0,0,8554.698,0,0,16737.387,0,40214.99,0,0,119032.3,25569.904,20716.254,122747.97,0,70300.48,43982.215,135419.67,148104.98,0,0,0,0
"A0A3N2MZX6","Bacteroidota","unclassified Muribaculaceae","P1_D8_cluster363_A0A3N2MZX6","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.8255,0,0,0,0,0,0,15605.24,0,0,0,0,0,0,0,0,0,8742.933,1390.4065,0,18859.645,0,43119.61,0,0,151520.36,25779.832,25313.451,120823.78,5570.365,87143.06,47007.516,135165.94,101392.63,0,0,177009.62,0
"A0A3N2MZX6","Bacteroidota","unclassified Muribaculaceae","P1_D8_cluster363_A0A3N2MZX6_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10324.441,0,0,0,0,0,0,0,0,0,8653.186,1022.929,0,18255.855,0,40063.977,0,0,146683.47,20167.107,25778.1,99754.95,0,76275.75,46181.883,113491.695,88040.89,0,0,142210.36,0
"A0A3Q0NGD6","Bacillota","Listeria","P2_G1_Listeria_BSH_A0A3Q0NGD6_rep3","rep3",0,0,0,0,36652.203,0,18367.666,0,0,448485.38,0,0,47588.098,0,200546.25,67200.016,28430.719,66285.49,104297.37,0,90211.875,26262.102,369863.88,49763.273,0,2363.673,34097.977,5793.359,168146.81,0,84091.89,6980.619,30074.838,139981.78,138061.58,0,0,0,78873.77,2064.417,1878.343,489810.62,0,298387.72,113546.32,351334.7,14776.695,0,0,0,0,0,71091.07,0,34802.285,11087.953,5981.099,105373.57
"A0A3Q0NGD6","Bacillota","Listeria","P2_G1_Listeria_BSH_A0A3Q0NGD6_rep2","rep2",0,0,0,0,0,0,49504.574,0,39458.06,363660.47,0,0,37931.617,7090.575,189232.47,40954.82,20964.871,55028.27,99113.81,0,92224.766,27972.49,317458.5,53798.17,36760.574,27282.68,27068.922,26626.582,166983.45,0,102940.055,13583.562,35482.39,143675.97,127190.875,0,0,0,27259.867,4074.4983,0,431395.78,590.0745,304213.53,95707.875,338937.88,19274.213,0,4946.2866,0,0,0,94593.22,0,32429.771,47771.9,13379.935,178561.02
"A0A3Q0NGD6","Bacillota","Listeria","P2_G1_Listeria_BSH_A0A3Q0NGD6","rep1",0,0,0,0,25029.693,0,24937.855,0,47603.03,283284.03,0,0,36388.082,8332.455,196242,36740.883,17739.732,44274.355,98446.8,0,72834.38,25416.174,311130.1,35219.723,0,9654.002,24755.871,9508.606,168619.02,0,101113.984,11120.992,34724.9,109764.75,86519.79,1370.412,0,0,134462.31,3133.296,2534.067,405938.5,0,272760.28,84496.92,301639.62,20748.469,0,4698.6,0,0,0,111415.516,0,33267.406,72061.875,12552.689,205839.39
"A0A3R6IUG4","Bacillota","unclassified Clostridiaceae","P1_F6_cluster255_A0A3R6IUG4_rep3","rep3",0,0,0,0,0,0,25823.623,0,0,230694.28,0,0,0,0,167141.86,0,0,0,0,0,792.4983,1129.169,95419.26,0,174683.66,0,0,850.3961,30988.12,0,0,0,0,0,0,0,0,0,99375.63,1552.1486,1147.1223,26647.365,0,57259.19,0,25880.477,94624.8,0,0,0,0,0,0,0,2840.3804,0,2916.6313,11452.395
